answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count 
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
440009228,https://www.zhihu.com/api/v4/questions/282469494,619d2eb234963e2bbcb24e5f340096d9,https://www.zhihu.com/api/v4/people/619d2eb234963e2bbcb24e5f340096d9,https://www.zhihu.com/api/v4/answers/440009228,酒后没忍住，弄得女上司第二天无法准时起床和客户签约，公司损失300多万。算不算过分？,1612,198
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
521393892,https://www.zhihu.com/api/v4/questions/282469494,0,https://www.zhihu.com/api/v4/people/0,https://www.zhihu.com/api/v4/answers/521393892,"喝醉了，找炮友打了一炮。结果回家的路上居然忘了…随即又去大保健
结果等选好了才反应过来尼玛我才x过怎么又来了，没办法，跟她聊了一个小时的天。大家都是不认识的人，啥都可以说。
那一次，是我最难忘的一个保健。",263,32
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
488296830,https://www.zhihu.com/api/v4/questions/282469494,8e4229a3c5f4c74a86085f4b33c3d0f5,https://www.zhihu.com/api/v4/people/8e4229a3c5f4c74a86085f4b33c3d0f5,https://www.zhihu.com/api/v4/answers/488296830,"我先替强东哥占个位子，事件明白后补齐。
感谢各位的关注。
强东哥已跟奶茶离婚。2019年情人节。华北大地飘满了雪。
其实吧我觉得这个事情也就算是个桃色绯闻，当年克林顿也出过起这么一档子事情，大家后来都选择遗忘，但对女性的打击是很大的。但话说回来，一个巴掌拍不响。从跟进的报道看来，是女的允许他进屋后三个小时发生的。对于强奸的界定，我不是很懂，还是希望懂得大佬们来解释一下。
感谢大家对强东的关注，希望大家多支持京东。


✘✘✘跟进1。
路透社昨天发了刘强东案独家报道，一些细节提炼：
1）刘强东在后排座位上对受害人动手动脚时，坐到前排的助理打开了收音机，并折起了后视镜。
2）受害者在车上反抗：“我知道你是一个好人，你可以冷静下来，这样你才能意识到你现在在做什么。
3）刘在受害者公寓里呆了四个小时，在那洗澡，并一丝不挂地躺在她的床上。受害人告诉警方：“他试图把我拉进去洗澡。我竭尽全力对付他。”
4）受害者说，刘强东最终把她压在床上，并强奸了她，当时她还穿着一些衣服。她保留了床单上的精液作为证据。
5）事发第二日，刘找卓越集团董事长李华作居中人调解，被女孩拒绝，调解过程女孩有电话录音。",1813,63
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
498798907,https://www.zhihu.com/api/v4/questions/282469494,0,https://www.zhihu.com/api/v4/people/0,https://www.zhihu.com/api/v4/answers/498798907,"大概是高一的一天晚上?
刚和初恋分手 ，好了两年多了，我爸妈还贼喜欢她。
丫非觉得我绿了她闹分手，当时我晚自习请的长假回家学sat，当晚我翘了sat的课一人喝了一瓶子二十年的汾酒
刚开始还好，到了后来意识不清醒了给我爹打了个电话说我自己喝多了很难过，一边儿哭一边儿喊我坚持不下去了我爱不动了
TM第二天中午我爹给我看的我前一天晚上在主干道中间一边儿哭一遍喊的视屏……
这事儿还上了当地新闻
艹……",597,78
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
505243796,https://www.zhihu.com/api/v4/questions/282469494,96d0b7cd3526cc0a2ec368eda116f05e,https://www.zhihu.com/api/v4/people/96d0b7cd3526cc0a2ec368eda116f05e,https://www.zhihu.com/api/v4/answers/505243796,"去年年底的时候，特别流行江小白兑雪碧喝，我就跟我的小闺蜜开心的去吃串串，喝甩酒。
小闺蜜东北的，我平时跟朋友出去玩，白的啤的红的什么都喝。
刚开始，我俩很矜持，只要了一瓶江小白，两个人一分，一人半杯，雪碧再一甩，喝起来没感觉，后面就开始一人一瓶，一人两瓶的要，后面觉得不好意思了，自己跑柜台两瓶两瓶往回拿，我去拿的时候，隔壁桌的大叔在结账，跟我说，两个小姑娘，挺能喝啊，我说这一瓶就二两二，没多少。
我俩还录了甩酒的视频发了朋友圈～
然后小闺蜜的男朋友看我俩都快凌晨了还没回去，来接她，买单的时候服务员数酒瓶子，我记得很清楚，我俩喝了十一瓶。
整整十一瓶江小白…
我现在还能想象她男朋友当时的惊恐脸。
然后她男朋友打车先送了我回去。到了之后我还很清醒的洗脸换睡衣睡觉觉。
第二天早上醒来的时候，拿起手机发现，我并没有倒头就睡…
而是给微信列表联系人发消息…还都是语音你…能想象来吗？那种喝多了带着撒娇的语气。给我的另一个闺蜜发晚上了你为什么不来陪人家睡觉～～这个闺蜜可能还没想到我喝多了，还给我回复来啦来啦～
然后给平时和我一起打游戏的几个小哥哥发消息，还是语音，还是撒娇的语气，内容基本都是我回来了，快来一起打游戏呀。
第二天听着自己发的语音，简直想一头撞死。几个小哥哥早上还给我发信息问我昨天晚上是不是喝多了，我一个都没回，丢人。
后来问跟我一起喝酒的闺蜜，那天晚上回去咋样，她说跟她男朋友哭哭闹闹了一晚上，然后我说了我的情况，被嘲笑了。
也没有很过分，但是喝多了还想着打游戏上分的，除了我，不知道还有没有。",263,90
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
449773319,https://www.zhihu.com/api/v4/questions/282469494,b2808a3cdde63e328ab3d1178415d911,https://www.zhihu.com/api/v4/people/b2808a3cdde63e328ab3d1178415d911,https://www.zhihu.com/api/v4/answers/449773319,大概是睡了20个小时吧，我妈都以为我死了,321,17
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
450716757,https://www.zhihu.com/api/v4/questions/282469494,bb3b5fe0a2a7e6b1cf6ea907a4529df4,https://www.zhihu.com/api/v4/people/bb3b5fe0a2a7e6b1cf6ea907a4529df4,https://www.zhihu.com/api/v4/answers/450716757,"1、一次酒后回家，路上有设的灵堂（人去世了，临时搭建的那种）别人在守灵。我朋友直接跪下磕头，我去拉他，众目睽睽之下，觉得不敬，我也跪下，我们一人磕了三个响头，还说一路走好。起来搂着走了


（偷的图）


2、喝醉酒，一大堆同学，KTV里，脱了衣服，在地上游泳。后来啊，谁提我跟谁急。喵了个咪的


3、大学在宿舍里，那时候最爱喝酒，没人喝就自己喝，在宿舍看电影，其他舍友干自己的事儿。电影不错，酒也不错，自己把自己喝的吐在桌子底下，后来就不太记得了。


4、隔壁宿舍酒友。在外喝多了回来，上床下桌，睡了一会儿下来要上厕所。拉开旁边舍友的衣柜直接撒尿，那位同学打着游戏看着他，都他么石化了。第二天问他，他说以为到厕所了


5、酒后跟最好的几个朋友我们一起摔跤，怕摔坏衣服，脱的只剩个内裤，每天身上都伤痕累累。直到有一天一个最好的哥们儿脚摔骨裂，当时我们还一路笑着说别装了，送医院去，和他妈妈住一个病房，他妈妈也是脚骨折。（我们早上才去看的他妈妈，晚上一起吃饭，搞成这样子，后来这个活动就取消了）


6、还是这个骨裂的哥们儿，我俩喝多，我偏要送他回家，在他家小区门口，我抱着树一顿乱亲（我哥去接我，我骂他一个惨啊，第二天他告诉我的），我哥们儿俩门牙摔掉，满嘴的血，跟我说牙掉了，我说没事儿捡起来拿回去洗洗，明天我们再给他按上去，他说好。",424,46
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
439282676,https://www.zhihu.com/api/v4/questions/282469494,c3d673258fb92b4d5984e43aaaac6e68,https://www.zhihu.com/api/v4/people/c3d673258fb92b4d5984e43aaaac6e68,https://www.zhihu.com/api/v4/answers/439282676,"Emmmmm怕被以为我是个出口成脏的，所以稍微补充下，那时候是被前任劈腿而痛心疾首的阶段，因为还在读书所以也不敢让家里知道就借酒消愁，晚上喝多了我妈说我三更半夜打电话怕有啥事电话接的飞快，结果……
忘了说这一次之后我不仅把我爹当成前任给骂舒坦了，还让我爹妈成功知道我早恋[并不]的事实。


————————————————以下原答：
哭着打电话给朋友，骂了一堆脏话，后来迷迷糊糊睡着了，中途有听到电话响，死活打不起精神，没接。
第二天宿醉状态，拿手机看时间，两个未接来电，我爸的。
哆哆嗦嗦看了眼通话记录，昨天打的最后一通电话，对方姓名：粑拔。
我记着我头一回到了法定节假日硬是没敢回家。
我妈说那天我爸睡得正香，被我一通电话劈头盖脸一顿骂，气得刚想回骂我我就挂电话了，然后他越想越气越想越气，就做出了大半夜打我电话想把我训一顿的事，可惜我没给他机会……",943,35
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
443739580,https://www.zhihu.com/api/v4/questions/282469494,25882a95af3057b1369746c7350ea082,https://www.zhihu.com/api/v4/people/25882a95af3057b1369746c7350ea082,https://www.zhihu.com/api/v4/answers/443739580,没有很过分，吐了一整地。前女友用盆子帮忙接呕吐物。帮我洗漱，擦身体。帮我录音，嘴里含糊不清的喊着下次不喝了，坚决不喝了。去年她结婚了。毕竟是值得祝福的事。祝幸福。祝一生幸福。最美的年纪遇见。,658,28
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
509220178,https://www.zhihu.com/api/v4/questions/282469494,0,https://www.zhihu.com/api/v4/people/0,https://www.zhihu.com/api/v4/answers/509220178,"评论有说睡个觉谈什么爱不爱.评论我删了不爱看.
也怪我没说清楚
那之后我们在一起了三年零八个月
也经历了很多.
现分手一年他有没有新生活我不知道总之我没有.










朋友给介绍了一个男孩
饭桌上知道他小了我五岁
那年他刚20
嫌弃的想转身就走
结果他喝多了
单身的两年的老阿姨到底是...
到底是酒后乱emmm
后来发展成了男女朋友
后来他家里移民他也走了和平分手
希望以后酒量不佳别再喝酒了
毕竟我也是你酒后乱性惹上得主
喝多了最亏的一次
还有一句我还爱你",841,123
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
448229988,https://www.zhihu.com/api/v4/questions/282469494,0,https://www.zhihu.com/api/v4/people/0,https://www.zhihu.com/api/v4/answers/448229988,"大学毕业，散伙饭。
在KTV，我把班里所有的姑娘都亲了，而且有另一个喝多了的专门给我照相。
最主要的是，我还把照片全传到了人人上。
结果，炸了
很久没看这个回答，没想到这么多人感兴趣。
我回答一下
1.劳动关系专业，全班42个人30多个女的。有很多漂亮姑娘，当然也有丑的。不过我当时酒虫上脑，雨露均沾。。。
2.这些姑娘都亲了，因为虽然人人的照片后来被我删了，但是我没把原版删了。。。
3.没挨揍，因为我人缘还行。只是第二天是被室友叫醒的，说一帮班里的女同学给我打电话，都打到他那去了。
4.其实我觉得大家应该再多喝一点，那没准就可以再进一步，发生点别的",518,73
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
491646606,https://www.zhihu.com/api/v4/questions/282469494,ac80664cdf86c0339f42d4a3535b137b,https://www.zhihu.com/api/v4/people/ac80664cdf86c0339f42d4a3535b137b,https://www.zhihu.com/api/v4/answers/491646606,"把KTV的话筒插在店门口的土里
然后对着尿了一把
还大声的说
快快长大……",196,10
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
506430425,https://www.zhihu.com/api/v4/questions/282469494,89b8dbd8e7105ae05aead8f8147101c1,https://www.zhihu.com/api/v4/people/89b8dbd8e7105ae05aead8f8147101c1,https://www.zhihu.com/api/v4/answers/506430425,刚工作那会儿，一次加班两天后参加公司饭局，吃狗肉，老板和总经理两人分别给我倒白酒，说加班辛苦了，我都直接干了，后来又喝了不知道多少啤酒，喝到断片，再醒的时候是听见外面咣咣放炮的声音，有人在远处大喊：发大水了！解放军来救你来了！我一下子蹦起来，从床站到地上，发现脚没在水里，而我人在卧室里，房门咣咣震天响，好几个人在房门外边砸门边大喊：你家发水了！有没有人！……我一个人租房住，断片后不记得怎么回来的，把前几天加班攒的衣服都用手洗的干干净净，晾整整齐齐，之后回床上睡了，但是没关水龙头。最后给楼下赔了1500块钱，重新粉刷部分墙面。这钱还是我老板帮我给的，说把我喝多了赖他。好老板，好大哥。,300,3
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
426124924,https://www.zhihu.com/api/v4/questions/282469494,9a17f77c5dd9c1c266829cf900d9e914,https://www.zhihu.com/api/v4/people/9a17f77c5dd9c1c266829cf900d9e914,https://www.zhihu.com/api/v4/answers/426124924,"我以前很会喝酒，也爱喝酒，傻事也干过不少...
93年春三八节我送我俄语老师纳斯佳葡萄酒和鲜花，她让我留下陪着喝一杯，喝完了葡萄酒又开了一瓶伏特加...我缓过神儿都是晚上9点多了，别说沙发了，她办公室地板都是又滑又湿的，那是我第一次开洋荤，炮上了30岁的俄语老师，也算是命吧；
上大一那会儿和老毛子同学去""Лужники""体育场看斯巴达克队的球儿，喝了酒去的，路上又揣了5升啤酒...刚进体育场我们被警察围起来用棍子给抽得满背血印儿；
我同学马克西姆过生日，在莫斯科郊外他姥姥的小别墅，他叫来20个高中大学男女朋友，靠，那两天醉的呀...后来俩月老有俄罗斯妹子问我“你肯定那晚咱俩...没有那个？我怀孕了...”；
98年和在友谊大宿舍陪哥们醉酒后打麻将，楼下有中国人打群架，凑热闹去参战，解救被调戏的中国女学生，后来给她们解释了很久“我不是不好意思，我是真有俄罗斯老婆的人了”；
2007年醉酒后在基辅和乌克兰同事们痛打光头党小地痞，后来才知道这几个纳粹小丫鬼是未成年，不得不去给人家家长道歉去了，""自卫过度""说不通了，我们那会儿8个人，小痞子才3个人；
陪一个中国考察团喝了酒逛窑子，当大爷们戏凤弄仙的时候，我在人家休息室里伏案睡着了...第二天醒来才知道，那帮爷完事儿了没给钱就走了...那是我第一次在这样的地方为别人结账；
江西一个小鬼把福建一位大佬的2集装箱货给卷了卖了...抓到了这小鬼的毛子司机，拉到树林里审问你老大在哪里，那天我是喝饱了酒被拉去做翻译，自作聪明，一时冲动，给这毛子司机从头到脚浇了5升汽油，拿出火机开始审问，毛子马上就招了 ... 自那以后，大家都以为我是黑社会的，有啥刁事都找我，真他妈的郁闷。
女孩子贪杯的后果，会更严重一些的
这样的傻事过分事儿还有上百宗也不止...
最近一段时间，我在戒酒，滴酒不沾我暂时做不到，但是除了逢年过节我真不喝酒了。",3053,458
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
456495306,https://www.zhihu.com/api/v4/questions/282469494,c0d61ab6187d3e4b2804d2cd931f00f5,https://www.zhihu.com/api/v4/people/c0d61ab6187d3e4b2804d2cd931f00f5,https://www.zhihu.com/api/v4/answers/456495306,"这个回答可能放在这里不合适。。
但一定要记住！！！
吃了含有头孢的药品之后一定不要喝酒！！",393,75
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
574550480,https://www.zhihu.com/api/v4/questions/282469494,0,https://www.zhihu.com/api/v4/people/0,https://www.zhihu.com/api/v4/answers/574550480,"……………………19.3.1
很多人说套路，我觉得没那么复杂，就是大学没有生活压力，情感肥皂剧吧。
关于下半场，就是女神后来找到我，说想和我在一起，我们暴走了几条街，一直到天黑，在她家楼下搂搂抱抱，卿卿我我，然后第二天我还是拒绝了她……也许是她不甘心被反杀，和我纠缠了一段时间，最终各奔东西。现在各自结婚，偶尔聊聊天，感觉随时可以翻盘，但是不是那种人
…………………………下面是原答案
评论区一片嘲讽。其实我说舔 也是自嘲，但是在这解释三点。
第一，我没为女神花多少钱，最多请过吃过几次饭。那时候上学，没多少钱，女神也没暗示过让我送礼物，所以也不是很卑微吧。当然那时候会很期待很珍惜和女神在一起的机会。
第二，女友出轨，我那时候也想分手，异地，我心思在工作上。她出轨后，和我电话，说我们回不去了，我问为什么，她说她……然后就分手了。我承认，虽然已经不太珍视这份感情了，但是还是收到打击，不过也有我自己的责任，她有权利离我而去，我也有权利甩了她，没有谁对谁错。
第三，我和女神后来其实还有点故事。当我放下感情，并且努力工作后，情况有所翻转，我就不说了。我有时候总结自己，人生上半场0:2落后，但是下半场算是搬回来了
原答案
五年前，心目中的女神拒绝我多次，她闺蜜多次提供机会，可惜不得。一日在闺蜜建议下，我们三人去酒吧玩。
其实我也不常去，不太会里面的游戏，但是女神很熟，我们就猜点数喝酒，就我和女神玩。
结果我总输，喝了一大堆，现在想想女神看我眼神就像看个舔狗吧？
后来闺蜜急了，上阵和我二对一。
结果我们俩喝多了……
女神去上厕所，闺蜜说，不行，咱们不是她对手。我都快哭了，觉得没戏了。闺蜜看我这么伤心，又安慰，她说有个办法叫围魏救赵。
就是一会女神回来，我当众表白闺蜜，让女神知道自己不再是舔狗了。虽然逻辑不太通，但是我还是实施了。
后来我和闺蜜在一起了……


后来女神说围魏救赵是她给闺蜜出的主意……
…………………………………………………………………………


有人说烧脑，呵呵，其实后面确实有点绕。
不过和喝酒没啥关系，简单说下吧。
我和前女友（闺蜜）在一起后，很自觉的都没提女神的事了。女神也不来掺合我们的事，可以说是不怎么交集了。
但是女神其实会偶尔联系我，说些有的没的，我记得有次叫我陪她去逛街买耳环……当然我没去……
一年多我们毕业了，前女友去了别的城市，出轨了，也怪我，关心不够，也就分手了。
女神突然联系我，说当年知道我们真在一起她很难受……
我问她为啥难受……我很希望她说她在意我啥的，结果她说，她也不知道，她也说不清！当时目瞪口呆，说了半天，感觉还是把我当舔……那些年的所有，都放下了",304,67
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
486891368,https://www.zhihu.com/api/v4/questions/282469494,ee1c88455dd0d436f7b8d201e8365b23,https://www.zhihu.com/api/v4/people/ee1c88455dd0d436f7b8d201e8365b23,https://www.zhihu.com/api/v4/answers/486891368,"聚会，同事妹子喝多了，
指名点姓要我送回家，
刚毕业嘛，旁边领导哥听了，一看我平时不像好人，哈哈哈就不让，
实际上我真的不敢干嘛，都是同事还要一起工作，我也不愿意酒后占人便宜。
我正好就躲。旁边有一个坏蛋，我觉得他就是坏！自告奋勇！
哎呦，乱了！那个女孩非要我送，在那乱骂（我特不喜欢这种，同事聚会唱k喝这么多干嘛！）
那个男的就扶着她出去，然后女孩就扑腾不回家！
拉着我和她闺蜜说自己饿了，要吃东西，我们想着吃点也好~
就找个烧烤摊坐下，那个男的也来蹭着坐，四个人挤着个小桌子，我就说我走了。
那个女生就骂我，说她要吃东西，我就不给她买不照顾她，疯了一样冲进旁边711拿起一瓶老干妈，打开就吞，湖南妹子真6
然后没法啊拉不住
说算了赶紧送回家，那个男孩又自告奋勇
又扶又拦着，女孩非要我送
两个人扑腾量太大了！
女孩突然就哇啦哇啦的吐老干妈，哈哈哈，整那个男的一身！把我恶心的
那个男的也没法了
一身都是老干妈，没法送了
领导结完账就说，你送吧小田，但是又不放心我
叫女孩的闺蜜和我一起
然后就把女孩送回家了，还是我背她上的二楼！
闺蜜在旁边扶着，一到她家摸出钥匙，给她往床上一扔，就走了！我还特别细心的把她侧放，怕她再被吐的老干妈噎死~


高能来了！！！






我和她的闺蜜从她家楼上下来，凌晨四点
这个时候当然要送女孩子回家！哈哈哈哈
她说我还挺细心的，还知道侧放，也不怎么喝酒
我心说领导真傻，她闺蜜多漂亮！
然后出租车只到路口
她就说我也下来吧，送她一下，巷子黑
我可愿意了哈哈哈！
两人就很浪漫的在路灯下走了一段
然后，我就说好晚了，我不想回家了，可以去你家休息一下嘛
她就脸好红
但是因为我特别真诚，她就同意啦！










好啦，大家别想啦，那天我睡在闺蜜家的沙发上，她还给我拿被子~在我旁边敷了面膜


我好困就睡了
第二天中午，她穿着好漂亮的睡衣叫醒我
然后和我一起吃昨天打包的烧烤~哈哈哈哈


同事喝酒，我和她闺蜜一起度过纯洁又暧昧的10小时，过不过分？


哈哈哈你们随便吧，不信故事就是编的，反正幸福是我的~",1549,197
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
433345155,https://www.zhihu.com/api/v4/questions/282469494,e13a0f0555e90fb887b85ee63dbf8071,https://www.zhihu.com/api/v4/people/e13a0f0555e90fb887b85ee63dbf8071,https://www.zhihu.com/api/v4/answers/433345155,抓着一个陌生妹子的手，深情款款的说：“关关雎鸠，在河之洲，窈窕淑女，君子好逑”…………,455,47
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
473980385,https://www.zhihu.com/api/v4/questions/282469494,9a7f78496b088b8a90d8d12d90c02c5b,https://www.zhihu.com/api/v4/people/9a7f78496b088b8a90d8d12d90c02c5b,https://www.zhihu.com/api/v4/answers/473980385,"三年前的大年初二晚上，在我市一家火锅店里，坐着三个年轻人。
一个我，一个胖子，一个老冯。
推杯换盏，喝的不亦乐乎。
门外是大雪纷飞，门内的火锅冒着热气，羊肉在里面翻滚。
这正是，晚来天欲雪，能饮一杯无。
三个人两小时，大约就喝完了三斤45度老白汾酒。
我的酒量最高就是一斤二两，胖子有一斤半，老冯最多八两，必倒。
我们那天很开心，因为那天是我们相识五周年。
老冯果然喝多了，服务员大妈来上菜，说是大妈，其实叫奶奶也不过分。给我们收拾了碗碟之后，老冯突然抓住了大妈的手。说道
你长的真好看。
卧槽，我和胖子一个激灵，酒已经醒了一半！
大妈先是一愣，然后抽出手，说，你喝多了年轻人。
老冯又一把拽住大妈，说，
我没醉，我就觉得你好看。我要亲你一口。
卧槽卧槽！
我和胖子立刻把老冯拉开，连连道歉。
大妈说，你们别喝了，赶紧回去。
说时迟那时快，老冯一把扭过胖子的脑袋，对着胖子的嘴巴就亲了下去！
胖子拼命挣扎，但是还是被老冯亲了十秒左右。
胖子挣脱后拼命喝水漱口，边漱口边骂
草泥马！还伸舌头！我日你祖宗！我他妈是初吻！",188,16
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
513835497,https://www.zhihu.com/api/v4/questions/282469494,212562a43df7585a94dae7157170a682,https://www.zhihu.com/api/v4/people/212562a43df7585a94dae7157170a682,https://www.zhihu.com/api/v4/answers/513835497,酒量一杯倒。有一次喝了半瓶梅酒，上头了，发朋友圈刷屏介绍活动星系核，思路特别飘逸。,90,4
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
445009782,https://www.zhihu.com/api/v4/questions/282469494,b1f3acb1a02b4e748bb31cb77270a4f7,https://www.zhihu.com/api/v4/people/b1f3acb1a02b4e748bb31cb77270a4f7,https://www.zhihu.com/api/v4/answers/445009782,还算能喝酒，自认为也喝醉过很多次(50度以上超过一斤半)，不知道大家说的醉的标准是什么，对我来讲就是手脚发飘，站立不稳，反应变慢，但神志是清醒的，知道自己哪些话不该说，那些事不该做，喝的再多，都能坚持回家，回家以后，把着坐便狂吐，或是到头便睡，一切都是以在外不影响朋友，回家不影响妻儿为标准，这也导致很多人觉得我酒量好，因为他们觉得从来没见我醉过。,663,201
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
501347904,https://www.zhihu.com/api/v4/questions/282469494,0,https://www.zhihu.com/api/v4/people/0,https://www.zhihu.com/api/v4/answers/501347904,"强答一波！
大二时候，班长在宿舍过生日，30多号人围在宿舍喝，基本都喝high了，然后我就开始表演了。
晚上12点开始挨着通讯录往出拨电话，打了半晚上，还不过瘾。找到英语老师的电话(大学英语老师是个特别漂亮的美女，选她的课都要抢的)就打过去了，对话如下：
老师，你睡了吗？
还没有，你是谁啊？这么晚了！
我是你学生啊，老师我听说你老公给你买了一辆保时捷，还没见过呢，明天能开过来我们看看吗？
我明天开过去，你是喝多了吗，没事赶紧睡觉吧。


结果第二天，老师果然把保时捷开来了，然后上课问是谁半夜给她打电话，没人应声，因为我还在宿舍睡觉呢哈哈哈哈哈哈哈哈。",322,16
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
489743182,https://www.zhihu.com/api/v4/questions/282469494,9904c508163372e46986bcbd62c0cdc1,https://www.zhihu.com/api/v4/people/9904c508163372e46986bcbd62c0cdc1,https://www.zhihu.com/api/v4/answers/489743182,"2013年7月21日晚，
支教结束在支教小学教室聚餐，
下过大雨后停电，
点着蜡烛，
喝了最多的一次酒，
走到校园操场那一刻，
然后积压了很久很久的压力开始发泄，
抱头痛哭，泣不成声，
这么大重来都没这样过，
回到宿舍，
趴在床上
唱了一晚《我爱你中国》......",173,20
answer_id,question_url,author_id,author_url,answer_url,answer_text,voteup_count,comment_count
